,Unnamed: 0,Name,client,split_seed,forest_seed,c_central,cindex_on_global_model,global_c_index_mean,global_c_index_weighted,training_samples,test_samples,concordant_pairs
134,134,5_even,5,1,7,0.8102114492006188,0.7958115183246073,0.821059671912424,0.8191233053753487,75.0,25.0,146.0
135,135,5_even,1,1,8,0.8130479628674575,0.7597765363128491,0.8257100226010858,0.8237368456834838,75.0,25.0,131.0
136,136,5_even,2,1,8,0.8130479628674575,0.937984496124031,0.8257100226010858,0.8237368456834838,75.0,25.0,125.0
137,137,5_even,3,1,8,0.8130479628674575,0.7547169811320755,0.8257100226010858,0.8237368456834838,75.0,25.0,116.0
138,138,5_even,4,1,8,0.8130479628674575,0.8854961832061069,0.8257100226010858,0.8237368456834838,75.0,25.0,113.0
139,139,5_even,5,1,8,0.8130479628674575,0.7905759162303665,0.8257100226010858,0.8237368456834838,75.0,25.0,147.0
140,140,5_even,1,1,9,0.8081485301701908,0.7541899441340782,0.8172043022614566,0.8151120954214186,75.0,25.0,132.0
141,141,5_even,2,1,9,0.8081485301701908,0.9302325581395348,0.8172043022614566,0.8151120954214186,75.0,25.0,124.0
142,142,5_even,3,1,9,0.8081485301701908,0.7484276729559748,0.8172043022614566,0.8151120954214186,75.0,25.0,117.0
143,143,5_even,4,1,9,0.8081485301701908,0.8625954198473282,0.8172043022614566,0.8151120954214186,75.0,25.0,109.0
144,144,5_even,5,1,9,0.8081485301701908,0.7905759162303665,0.8172043022614566,0.8151120954214186,75.0,25.0,147.0
145,145,5_even,1,1,10,0.8081485301701908,0.7541899441340782,0.8184560224999431,0.8156310798762726,75.0,25.0,133.0
146,146,5_even,2,1,10,0.8081485301701908,0.937984496124031,0.8184560224999431,0.8156310798762726,75.0,25.0,123.0
147,147,5_even,3,1,10,0.8081485301701908,0.7421383647798742,0.8184560224999431,0.8156310798762726,75.0,25.0,117.0
148,148,5_even,4,1,10,0.8081485301701908,0.8778625954198473,0.8184560224999431,0.8156310798762726,75.0,25.0,111.0
149,149,5_even,5,1,10,0.8081485301701908,0.7801047120418848,0.8184560224999431,0.8156310798762726,75.0,25.0,146.0
150,150,5_uneven,1,1,1,0.8264569365652398,0.0,0.8383130941270476,0.845449098924182,18.0,6.0,0.0
151,151,5_uneven,2,1,1,0.8264569365652398,0.0,0.8383130941270476,0.845449098924182,37.0,12.0,0.0
152,152,5_uneven,3,1,1,0.8264569365652398,0.9147286821705426,0.8383130941270476,0.845449098924182,75.0,25.0,117.0
153,153,5_uneven,4,1,1,0.8264569365652398,0.7387387387387387,0.8383130941270476,0.845449098924182,93.0,31.0,165.0
154,154,5_uneven,5,1,1,0.8264569365652398,0.8614718614718615,0.8383130941270476,0.845449098924182,152.0,51.0,593.0
155,155,5_uneven,1,1,2,0.8285198555956679,0.0,0.8386736177433851,0.8481677883557464,18.0,6.0,0.0
156,156,5_uneven,2,1,2,0.8285198555956679,0.0,0.8386736177433851,0.8481677883557464,37.0,12.0,0.0
157,157,5_uneven,3,1,2,0.8285198555956679,0.9069767441860463,0.8386736177433851,0.8481677883557464,75.0,25.0,113.0
158,158,5_uneven,4,1,2,0.8285198555956679,0.7432432432432432,0.8386736177433851,0.8481677883557464,93.0,31.0,164.0
159,159,5_uneven,5,1,2,0.8285198555956679,0.8658008658008658,0.8386736177433851,0.8481677883557464,152.0,51.0,599.0
160,160,5_uneven,1,1,3,0.8259412068076328,0.0,0.8347086137783812,0.8450340977312926,18.0,6.0,0.0
161,161,5_uneven,2,1,3,0.8259412068076328,0.0,0.8347086137783812,0.8450340977312926,37.0,12.0,0.0
162,162,5_uneven,3,1,3,0.8259412068076328,0.9069767441860463,0.8347086137783812,0.8450340977312926,75.0,25.0,113.0
163,163,5_uneven,4,1,3,0.8259412068076328,0.7342342342342343,0.8347086137783812,0.8450340977312926,93.0,31.0,160.0
164,164,5_uneven,5,1,3,0.8259412068076328,0.862914862914863,0.8347086137783812,0.8450340977312926,152.0,51.0,600.0
165,165,5_uneven,1,1,4,0.8259412068076328,0.0,0.8351896142593817,0.8456419901812896,18.0,6.0,0.0
166,166,5_uneven,2,1,4,0.8259412068076328,0.0,0.8351896142593817,0.8456419901812896,37.0,12.0,0.0
167,167,5_uneven,3,1,4,0.8259412068076328,0.9069767441860463,0.8351896142593817,0.8456419901812896,75.0,25.0,113.0
168,168,5_uneven,4,1,4,0.8259412068076328,0.7342342342342343,0.8351896142593817,0.8456419901812896,93.0,31.0,162.0
169,169,5_uneven,5,1,4,0.8259412068076328,0.8643578643578643,0.8351896142593817,0.8456419901812896,152.0,51.0,594.0
170,170,5_uneven,1,1,5,0.8269726663228468,0.0,0.8377116167813842,0.8464299546732627,18.0,6.0,0.0
171,171,5_uneven,2,1,5,0.8269726663228468,0.0,0.8377116167813842,0.8464299546732627,37.0,12.0,0.0
